ID	Plate	Time	Well	OD	Passage	Compound	Concentration	Solvent
E5_Plate_1	Plate_1	9	E5	0.694	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	14	E5	0.766	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	20	E5	0.717	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	0	E5	0.274	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	6	E5	0.634	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	45	E5	0.852	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	12	E5	0.753	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	18	E5	0.762	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	19	E5	0.725	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	18	E5	0.808	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	49	E5	0.859	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	4	E5	0.382	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	7	E5	0.676	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	23	E5	0.703	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	23	E5	0.761	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	4	E5	0.658	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	2	E5	0.254	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	2	E5	0.532	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	18	E5	0.728	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	1	E5	0.396	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	20	E5	0.759	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	7	E5	0.625	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	1	E5	0.32	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	16	E5	0.726	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	14	E5	0.793	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	8	E5	0.689	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	8	E5	0.662	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	42	E5	0.847	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	15	E5	0.758	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	34	E5	0.822	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	27	E5	0.8	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	0	E5	0.201	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	2	E5	0.454	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	1	E5	0.442	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	39	E5	0.839	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	1	E5	0.483	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	32	E5	0.815	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	13	E5	0.796	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	22	E5	0.708	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	24	E5	0.793	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	5	E5	0.772	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	11	E5	0.827	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	24	E5	0.805	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	0	E5	0.222	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	13	E5	0.793	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	6	E5	0.795	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	10	E5	0.786	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	10	E5	0.828	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	18	E5	0.724	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	22	E5	0.787	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	8	E5	0.784	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	17	E5	0.79	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	16	E5	0.819	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	30	E5	0.808	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	2	E5	0.381	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	13	E5	0.726	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	12	E5	0.83	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	20	E5	0.793	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	9	E5	0.716	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	8	E5	0.767	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	10	E5	0.713	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	7	E5	0.698	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	20	E5	0.784	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	4	E5	0.712	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	40	E5	0.842	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	17	E5	0.726	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	4	E5	0.543	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	5	E5	0.72	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	3	E5	0.455	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	7	E5	0.702	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	24	E5	0.797	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	13	E5	0.828	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	17	E5	0.751	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	12	E5	0.795	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	21	E5	0.795	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	6	E5	0.662	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	2	E5	0.528	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	16	E5	0.79	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	21	E5	0.712	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	3	E5	0.314	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	11	E5	0.791	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	43	E5	0.849	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	19	E5	0.744	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	25	E5	0.795	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	20	E5	0.804	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	35	E5	0.826	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	22	E5	0.759	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	21	E5	0.785	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	0	E5	0.271	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	9	E5	0.72	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	3	E5	0.572	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	17	E5	0.735	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	8	E5	0.705	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	48	E5	0.858	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	7	E5	0.769	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	11	E5	0.721	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	21	E5	0.76	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	46	E5	0.854	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	7	E5	0.758	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	14	E5	0.738	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	47	E5	0.856	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	21	E5	0.801	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	5	E5	0.735	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	16	E5	0.788	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	15	E5	0.791	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	1	E5	0.26	0	Aspartame	50	DMSO
E5_Plate_1	Plate_1	23	E5	0.745	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	21	E5	0.745	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	15	E5	0.793	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	12	E5	0.725	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	14	E5	0.825	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	29	E5	0.805	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	18	E5	0.747	4	Aspartame	50	DMSO
E5_Plate_1	Plate_1	2	E5	0.56	17	Aspartame	50	DMSO
E5_Plate_1	Plate_1	6	E5	0.756	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	10	E5	0.796	20	Aspartame	50	DMSO
E5_Plate_1	Plate_1	44	E5	0.85	14	Aspartame	50	DMSO
E5_Plate_1	Plate_1	1	E5	0.365	10	Aspartame	50	DMSO
E5_Plate_1	Plate_1	16	E5	0.762	7	Aspartame	50	DMSO
E5_Plate_1	Plate_1	4	E5	0.6	4	Aspartame	50	DMSO
E5_Plate_2	Plate_2	12	E5	0.652	0	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	7	E5	0.603	4	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	14	E5	0.786	14	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	10	E5	0.797	14	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	4	E5	0.595	4	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	22	E5	0.633	7	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	31	E5	0.742	14	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	17	E5	0.734	20	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	6	E5	0.559	7	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	9	E5	0.825	14	Ethinyl_estradiol	50	DMSO
E5_Plate_2	Plate_2	17	E5	0.785	17	Ethinyl_estradiol	50	DMSO
